name,cuisine_genre_id,tel,zipcode,pref_id,address1,address2,gmap_url,access,business_hours,regular_holiday,parking_flag,parking_text,credit_card,electronic_money,hp_url,gnavi_url,tabelog_url,demaecan_url,ubereats_url
焼肉 和牛屋,14,050-3476-9498,601-8353,26,京都市南区,上鳥羽南中ノ坪町32,https://goo.gl/maps/R2cqNry8eXa6hXgj6,"ＪＲ 京都西大路駅 徒歩15分
近鉄京都線 十条駅 徒歩15分
近鉄京都線 上鳥羽口駅 徒歩15分","18:00～23:00
（L.O.22:30）",水曜日,1,専用7台,,,https://wagyuya.gorp.jp/,https://r.gnavi.co.jp/c115900/,https://tabelog.com/kyoto/A2601/A260601/26004090/,,
BANISTER KYOTO バニスターキョウト,9,050-3314-3572,601-8402,26,京都市南区,大宮通八条上ル大黒町290,https://goo.gl/maps/J486N4cQjCP6CnFE6,"近鉄京都線 京都駅 徒歩11分
ＪＲ 京都駅 徒歩12分","11:00～20:00
（L.O.19:30、ドリンクL.O.19:30）
5/2よりテイクアウトのみで営業再開致しました",無,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブDiscover CardMUFGUCDCNICOSセゾン銀聯,SuicaICOCA,https://kd92900.gorp.jp/,https://r.gnavi.co.jp/nyy7d9870000/,,,
食楽酒肴 來人,22,050-3464-0593,601-8435,26,京都市南区,西九条柳ノ内町29,https://goo.gl/maps/B1kqdQrnWcQcE8sG9,近鉄京都線 十条駅 徒歩1分,"月～木
17:00～24:00
（L.O.23:30）

金・土
17:00～翌1:00
（L.O.24:30）","日曜日
日曜日の営業は一週前までご予約　１０名さま以上のコースご予約は営業致しますので、冠婚葬祭・二次会・地域の集まりなど　お気軽にご相談下さいませ。(尚、日曜日ご予約の際はネット受付は出来ませんのでお電話にて承ります。）",0,（すぐ近くにコインパーキングございます。）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ銀聯,PayPay,https://kaem601.gorp.jp/,https://r.gnavi.co.jp/jgymumg30000/,,,
食彩工房 団居,22,050-3490-6648,601-8437 ,26,京都市南区,西九条比永城町70,https://goo.gl/maps/wsXX5AKkRobDUirM7,近鉄京都線 東寺駅 徒歩3分,"月～日
ディナー　17:30～24:00
（L.O.23:00）",不定休日あり,0,（近くにコインパーキングがあります）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,,https://c142000.gorp.jp/,https://r.gnavi.co.jp/c142000/,https://tabelog.com/kyoto/A2601/A260604/26004210/,,
松屋 東寺店,22,075-693-7807,601-8439,26,京都市南区,西九条開ヶ町101-2,https://goo.gl/maps/4A8BaYpU4xJdkeLy7,近鉄京都線 東寺駅 徒歩2分,24時間営業,年中無休,1,,,Suica,https://ka5v059.gorp.jp/,https://r.gnavi.co.jp/ka5v059/,https://tabelog.com/kyoto/A2601/A260604/26021235/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E6%9D%BE%E5%B1%8B-r%E6%9D%B1%E5%AF%BA%E5%BA%97-matsuya-r-toji/_SjnnisjRk6bGnPkLfU6ug
"
あたか飯店 京都店",22,075-672-4391,601-8104 ,26,京都市南区,上鳥羽角田町31,https://goo.gl/maps/nfbTJsvteSA8w5bV9,近鉄京都線 十条駅 徒歩5分,"11:30～22:00
（L.O.21:30）","不定休日あり
基本的には年中無休で定休日はございません。年末年始　大晦日　元旦のみです",1,専用80台 （専用）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGDC,,https://k701500.gorp.jp/,https://r.gnavi.co.jp/k701500/,https://tabelog.com/kyoto/A2601/A260604/26002768/,,
サイゼリヤ 京都唐橋店,20,075-693-5860,601-8454 ,26,京都市南区,唐橋経田町4-2,https://goo.gl/maps/ruwtr7VN3hmJ9bgy8,ＪＲ京都線 西大路駅 徒歩16分,11:00～翌02:00,無,1,専用38台,,,https://ka63265.gorp.jp/,https://r.gnavi.co.jp/ka63265/,https://tabelog.com/kyoto/A2601/A260604/26017262/,,
焼肉はやし 東寺店,14,050-3468-3505,601-8414 ,26,京都市南区,西九条蔵王町62-7,https://goo.gl/maps/w6t7FRT8Dt2xFB6f7,"近鉄京都線 東寺駅 徒歩3分
ＪＲ 京都駅 八条口 徒歩12分
地下鉄烏丸線 京都駅 八条口 徒歩12分","ディナー　16:00～22:00
（L.O.22:00）
当日分、売り切れ次第終了する事があります。","月曜日
月曜が祝日の場合、営業する事があります。
その場合、翌日以降に代休をいただきます。",0,,,,https://kbxk800.gorp.jp/,https://r.gnavi.co.jp/kbxk800/,,,
ミスター・ギョーザ,8,075-691-1991,601-8464,26,京都市南区,唐橋高田町42 ,https://goo.gl/maps/Z8x8cusVYAqCZ8gB7,"ＪＲ京都線 西大路駅 徒歩10分
近鉄京都線 東寺駅 徒歩10分","11:30～20:30
※ギョーザ売り切れ次第、閉店します。","木曜日
※年末年始はお休みします。",1,無料2台,,,,https://r.gnavi.co.jp/5ewasfab0000/,https://tabelog.com/kyoto/A2601/A260604/26000028/,,
happiness cafe,17,050-5218-9179,601-8451,26,京都市南区,唐橋川久保町1-20 ,https://goo.gl/maps/PH5gxTLpxeRaGoM8A,,"カフェ　7:30～15:00
（L.O.14:30、ドリンクL.O.14:30）
コーヒー飲み放題チケットあります☆
ランチは売り切れ次第終了です。日替わり弁当の宅配やオーダー弁当も承ります！（詳しくはインスタグラム＠Happinesscafe）","月曜日・水曜日・日曜日
祝日",0,（近くにコインパーキング多数あります）,,,,https://r.gnavi.co.jp/7e9pzudf0000/,,,
お好み焼き 鉄板焼 元祖よっちゃん,5,075-661-3545,601-8025,26,京都市南区,東九条柳下町54-2 マンション大和1-D,https://goo.gl/maps/6eUBq9xUap4wFS9N9,,"夕食　17:00～23:00
（L.O.22:30）",木曜日,0,（近くにコインパ－キングがあります。）,,,,https://r.gnavi.co.jp/9yhdacg60000/,,,
魚万,6,075-691-6061,601-8422,26,京都市南区,西九条針小路町4-5,https://goo.gl/maps/w98CR5feoeSsUB9S7,"近鉄京都線 東寺駅 徒歩5分
JR山陰本線 京都駅 八条口 徒歩10分","ランチ　11:00～14:30
ディナー　17:00～20:00
※要予約",水曜日,0,,,,,https://r.gnavi.co.jp/nhz3wkf40000/,https://tabelog.com/kyoto/A2601/A260604/26014292/,,
一寸法師,19,075-644-6124,601-8415,26,京都市南区,西九条西蔵王町1-6,https://goo.gl/maps/B8x5q29QvzajVmDs8,近鉄京都線 東寺駅 徒歩1分,18:00～24:00,日曜日,0,,,,,https://r.gnavi.co.jp/mdenfz9p0000/,,,
鉄板道・お好み焼 京太郎,5,075-693-8246,601-8428,26,京都市南区,東寺東門前町60 アーバンヒル東寺,https://goo.gl/maps/KhFypUr5BBUALb3d7,,"夜の部　18:00～24:00
（L.O.23:30、ドリンクL.O.23:30）
日曜日は時々休みとなります。（店内にその月の休みを掲示しております。）","水曜日
日曜日、祝日は不定期に休みになる事があります。遠方の方は、連絡頂ければ幸いです。（団体予約等入れば定休日も営業する場合があります。）",0,（お店の両隣にコインパーキングがあります。）,,,,https://r.gnavi.co.jp/py3dkavj0000/,,,
Cake Cafe nine,17,075-662-3551,601-8474,26,京都市南区,四ツ塚町40,https://goo.gl/maps/Jx1uPTd4f7ZRftn4A,"近鉄京都線 東寺駅 徒歩10分
近鉄京都線 東寺駅 バス5分
市営バス 羅城門停留所 徒歩1分","月～日
12:00～15:00",不定休日あり,0,,,,,https://r.gnavi.co.jp/jez1ct8t0000/,https://tabelog.com/kyoto/A2601/A260604/26027335/,,
和食さと 上鳥羽,3,075-672-8557,601-8181 ,26,京都市南区,上鳥羽堀子町96 ,https://goo.gl/maps/RVtJoBGsjo9d1cNd6,近鉄京都線 上鳥羽口駅 徒歩12分,11:00～翌1:00,年中無休,1,専用33台,,,,https://r.gnavi.co.jp/j83bfkj40000/,https://tabelog.com/kyoto/A2601/A260604/26014840/,,https://www.ubereats.com/jp/kyoto/food-delivery/%E5%92%8C%E9%A3%9F%E3%81%95%E3%81%A8-%E4%B8%8A%E9%B3%A5%E7%BE%BD-washoku-sato-kamitoba/gv654iQESXm5QGPnNEe9-A
ドラゴンバーガー,21,075-525-5611,605-0981 ,26,京都市東山区,本町13-243,https://goo.gl/maps/TLHdw4u6JAGFqFF48,,9:00～23:00,無,0,,,,,https://r.gnavi.co.jp/ba9nngk80000/,https://tabelog.com/kyoto/A2601/A260304/26029551/,,
あずき,5,075-662-2789,601-8014,26,京都市南区,東九条河西町25-1 ,https://goo.gl/maps/xqCic9qSHCTkypJg8,"烏丸線 九条駅 徒歩6分
京阪電気鉄道 東福寺駅 徒歩6分","火～日
ランチ　11:30～15:00
ディナー　17:00～23:00",月曜日,0,,,,,https://r.gnavi.co.jp/dg81crbz0000/,https://tabelog.com/kyoto/A2601/A260604/26010666/,,
洋風創作料理 ル・ブラン,10,075-661-3934,601-8437 ,26,京都市南区,西九条比永城町60-2,https://goo.gl/maps/2TCoHeJBFAbHNbST6,近鉄京都線 東寺駅 徒歩5分,"ランチ　11:30～14:00
ディナー　17:00～21:00",火曜日,1,専用1台,,,,https://r.gnavi.co.jp/nuf1fvy30000/,,,
パンペルデュ,10,075-662-3385,601-8441 ,26,京都市南区,西九条南田町1-4 東寺ハイム2F,https://goo.gl/maps/2eyA2DCRX1aDkYRv5,"近鉄京都線 東寺駅 徒歩15分
ＪＲ 京都駅 バス20分
近鉄京都線 京都駅 バス20分
地下鉄烏丸線 京都駅 バス20分
京都市営バス 南区総合庁舎前停留所 徒歩1分","月～土・祝日
11:00～21:00",日曜日,0,（近くにコインパーキングあり）,,,,https://r.gnavi.co.jp/bz9d17570000/,https://tabelog.com/kyoto/A2601/A260604/26022347/,,
和食・町家ごはん そいる,3,050-3469-8414,604-0002 ,26,京都市中京区,室町通夷川東入ル鏡屋町50-3,https://g.page/kyoto-soil?share,"地下鉄烏丸線 丸太町駅 6番出口 徒歩3分
地下鉄東西線 烏丸御池駅 2番出口 徒歩5分","月～日
ランチ　11:30～15:00
ディナー　17:30～24:00",不定休日あり,0,,,,https://soil.gorp.jp/,https://r.gnavi.co.jp/kbdg000/,,,
Sunny 【サニー】,19,050-3462-4017,604-8004  ,26,京都市中京区,三条通河原町東入ル中島町105 タカセビル9F,https://g.page/sunny-kyoto?share,"京阪本線 三条駅 徒歩2分
地下鉄東西線 三条京阪駅 徒歩4分
阪急京都線 河原町駅 徒歩8分","17:00～23:00
（L.O.22:00）
新型コロナウイルス感染拡大防止のため、営業時間を変更しております。夜景を眺めながらのディナータイムをお楽しみください。
テイクアウトも17:00～22:00で承ります。",不定休日あり,0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCUFJNC,SuicaPASMOICOCASUGOCAiDQUICPay＋AlipayPayPay,https://sunny.gorp.jp/,https://r.gnavi.co.jp/m9ywy5x20000/,https://tabelog.com/kyoto/A2601/A260301/26018537/,,
ルルソンキボア,11,050-3468-3556,603-8045,26,京都市北区,上賀茂豊田町52,https://goo.gl/maps/FGA6Mc1fa5TwrYXt5,地下鉄烏丸線 北山駅 徒歩8分,"月～日
ランチ　11:30～15:00
（L.O.14:00）
ディナー　17:00～21:30
（L.O.20:00）","
不定休日あり",1,専用無料5台,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDCNICOSUFJ銀聯,"
SuicaICOCA楽天ペイQUICPaynanacoPayPay",https://kap8300.gorp.jp/,https://r.gnavi.co.jp/kap8300/,https://tabelog.com/kyoto/A2601/A260503/26008531/,,
"
デマチヤナギバル RICO RICO",13,050-3469-8850,606-8203,26,京都市左京区,田中関田町22-75 ルミエール出町柳1F,https://goo.gl/maps/9xNTunDKUzrsHz1c8,京阪本線 出町柳駅 徒歩3分,"月・火・木～日
15:00～23:00
（L.O.22:00）","
水曜日",0,,,,https://ricorico.gorp.jp/,https://r.gnavi.co.jp/c443300/,https://tabelog.com/kyoto/A2601/A260302/26005665/,,
Teppan Steak House 青山,14,"
050-3462-3732",604-8174,26,京都市中京区,役行者町359-1,https://goo.gl/maps/cztmi1eesVYtLnJk9,"地下鉄烏丸線 烏丸御池駅 徒歩3分
地下鉄東西線 烏丸御池駅 徒歩3分","ディナー　17:00～22:00
（L.O.21:30）
ランチ　11:30～15:00
（L.O.14:00、ドリンクL.O.14:30）","不定休日あり
年末年始（2020年1月1日～2020年1月4日）",0,（斜め向かいにコインパーキングあり）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,,https://kcdz300.gorp.jp/,https://r.gnavi.co.jp/rwnnc8yh0000/,https://tabelog.com/kyoto/A2601/A260203/26025619/,,
"
焼きトリ・串カツ コイコイ",15,050-3469-4922,604-8016 ,26,京都市中京区,東木屋町通り四条上ル2丁目下樵木町198-2 きぬたビル1F,https://g.page/kyoto_koikoi?share,"阪急京都線 河原町駅 徒歩5分
京阪本線 祇園四条駅 徒歩7分","16:00～翌2:00
（L.O.1:00）","
不定休日あり",0,,VISAJCBダイナースクラブUC,,https://kc1j701.gorp.jp/,https://r.gnavi.co.jp/k51v08720000/,,,
もつもん「もつ鍋ダイニング」下鴨,3,050-3468-5993,606-0863,26,京都市左京区,下鴨東本町26-3 1F,https://goo.gl/maps/YRdVyUjRJMA2r5NX9,"地下鉄烏丸線 松ヶ崎駅 徒歩14分
叡山本線 茶山駅 徒歩18分","月・火・木
ディナー　17:30～23:00
（L.O.22:30）

金・土
ディナー　17:30～23:30
（L.O.23:00）

日
ディナー　17:00～23:00
（L.O.22:30）",水曜日,1,専用無料3台 （専用駐車場満車時は近隣にコインパーキングもあります。コインパーキング利用割引もあり！）,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,iD楽天Edy楽天ペイQUICPayQUICPay＋WeChat PayAlipayPayPayd払い,https://motsumon.gorp.jp/,https://r.gnavi.co.jp/njvy4z630000/,https://tabelog.com/kyoto/A2601/A260503/26032003/,,
"
炭焼 みや沢 祇園",15,050-3469-2655,605-0078,26,京都市東山区,富永町縄手東入ル南側138 祇園ユニバース会館1F,https://goo.gl/maps/qmNstPHVqdywwsP3A,"京阪本線 祇園四条駅 徒歩3分
阪急京都線 河原町駅 徒歩5分","18:00～23:00
売切れ次第閉店","日曜日
祝日",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブDiscover Card,SuicaPASMOICOCAPiTaPaSUGOCAはやかけんTOICAmanacaKitacaSAPICAnimocaiD楽天Edy楽天ペイQUICPaynanacoApple PayPayPay,https://gion-sumiyaki-miyazawa-kyoto.gorp.jp/,https://r.gnavi.co.jp/7gpt0jn10000/,https://tabelog.com/kyoto/A2601/A260301/26017134/,,
"
御肉処 銀閣寺大にし",14,050-3477-2383,604-0931,26,京都市中京区,寺町通り二条下ル榎木町98-8,https://goo.gl/maps/rAkkwjtEzHn6eUjAA,"地下鉄東西線 京都市役所前駅 徒歩3分
京阪本線 三条駅 徒歩10分","水～日
ディナー　17:00～21:30
（L.O.20:30）
コロナウイルス感染拡大防止に伴い、営業時間の短縮。アラカルトのみの営業とさせて頂きます。","月曜日・火曜日
",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ銀聯,,https://onikudokoro-onishi-g.gorp.jp/,https://r.gnavi.co.jp/kbk4900/,https://tabelog.com/kyoto/A2601/A260201/26022125/,,
"
BAL 限界ヲ突破セヨ",13,050-3468-7457,604-8802 ,26,京都市中京区,今新在家東町91-15,https://goo.gl/maps/xqLaNwaAkSNZQAAP8,"阪急京都線 大宮駅 徒歩8分
地下鉄東西線 二条城前駅 徒歩9分","月・水～日・祝前日・祝日
ランチ・ディナー　12:00～24:00
（L.O.23:30、ドリンクL.O.23:30）","
火曜日",0,,（VISA、Master、JCB、AMEX、Diners）,（交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay）,https://kdjc400.gorp.jp/,https://r.gnavi.co.jp/msuenz6v0000/,      https://tabelog.com/kyoto/A2601/A260203/26033633/,,
京都祇園 ステーキ割烹 すえよし,14,050-3467-1704,605-0073 ,26,京都市東山区,祇園町北側347-93,https://goo.gl/maps/Zykugxg87jvAK2518,"
京阪本線 祇園四条駅 徒歩8分","月～土
ディナー　17:30～24:00
（L.O.23:30）","日曜日
祝日
",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,,https://c636300.gorp.jp/,https://r.gnavi.co.jp/c636300/,,,
"
京料理 下鴨福助",3,"050-3464-1850
075-781-8274",606-0861,26,京都市左京区,下鴨西高木町37,https://goo.gl/maps/DWsSyox7nUHg5Lhe7,"バス206系統 高木町 徒歩1分
JR 京都駅 車20分
京阪鴨東線 出町柳駅 車5分
地下鉄 北大路駅 車5分","11:00～19:00
現在（2020年4月）時短営業を実施しております

月～日
11:00～21:00
（L.O.19:00）
※19：00までにご来店ください。","年中無休
※元日を除きます",1,専用15台,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDC,"
PayPayStarPay",https://k011100.gorp.jp/,https://r.gnavi.co.jp/k011100/,https://tabelog.com/kyoto/A2601/A260302/26002739/,,
"
嵐山 喜重郎",14,050-3313-7844,616-8374 ,26,京都市右京区,嵯峨天龍寺北造路町18-27,https://goo.gl/maps/A3HwoE37fPDCGDdLA,"京福嵐山本線 嵐山駅 徒歩3分
ＪＲ嵯峨野線 嵯峨嵐山駅 徒歩5分
阪急嵐山線 嵐山駅 徒歩10分","11:00～20:00
（L.O.19:30）","年中無休
▼年末は31日まで営業（※31日のみ16:00ＬＯ）
▼年始は1/1より通常営業しております",0,,（VISA、Master、JCB、AMEX、Diners）,,https://kijurou.gorp.jp/,https://r.gnavi.co.jp/m1p01t160000/,https://tabelog.com/kyoto/A2601/A260403/26030903/,,
"
時代屋 深草店",15,"
050-3313-7871",612-0015  ,26,京都市伏見区,深草ススハキ町26,https://goo.gl/maps/tS65XEFSBHwZGYJr5,"京阪本線 深草駅 徒歩4分
京阪本線 伏見稲荷駅 徒歩6分","15:00～23:00
（L.O.22:00、ドリンクL.O.22:30）","
無",1,専用,（JCB、AMEX）,,https://jidaiya-fukakusa.gorp.jp/,https://r.gnavi.co.jp/a2wcm3sb0000/,https://tabelog.com/kyoto/A2601/A260601/26014853/,,
"
La Famille Morinaga",11,"050-3469-8300
075-223-3120",604-8215,26,京都市中京区,蛸薬師通新町西入不動町175-5,https://goo.gl/maps/D2DzHei6Wriz8pkv5,"阪急京都線 烏丸駅 徒歩7分
地下鉄烏丸線 四条駅 徒歩7分","11:30～14:30
（L.O.13:00）
18:00～22:00
（L.O.19:30）","月曜日・日曜日
※貸切の場合はご相談ください。（年末年始の休業日を除く）",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,,https://kc3d100.gorp.jp/,https://r.gnavi.co.jp/bvkgggpa0000/,https://tabelog.com/kyoto/A2601/A260201/26022098/,,
欧風土鍋カレー 近江屋清右衛門,10,050-3490-5223,604-0087 ,26,京都市中京区,丸太町西洞院西入横鍛冶町113-1,https://g.page/ohmiyacurry?share,"地下鉄烏丸線 丸太町駅 徒歩7分
地下鉄東西線 二条城前駅 徒歩12分","月・水
11:00～15:00

木・金
11:00～15:00
17:30～20:30

土・日・祝日
11:00～15:30
17:30～20:30","火曜日
祝日・GW・お盆を除く",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブ,"
SuicaiDQUICPay",https://kdky200.gorp.jp/,https://r.gnavi.co.jp/ku61aav20000/,https://tabelog.com/kyoto/A2601/A260202/26015908/,,
"
DANIEL‘s MONDO～ダニエルズモンド～ 京都駅前店",9,  050-3466-5286,600-8235 ,26,"京都市下京区
","東油小路町552-15
",https://goo.gl/maps/oYvJnkcUq8bjcSLW7,"ＪＲ 京都駅 徒歩5分
近鉄京都線 京都駅 徒歩5分","ランチ　11:30～14:00
カフェ・ディナー　14:00～20:00
（ドリンクL.O.19:00）","
無",0,,VISAMasterCardJCBアメリカン・エキスプレスダイナースクラブMUFGUCDC,,https://k317703.gorp.jp/,https://r.gnavi.co.jp/k66wr3hg0000/,,,
